ruhiyatçı,9,"Ruh bilimi uzmanı, psikolog"
sükunetli,9,"Durgun, sakin, hareketsiz"
sütsüzlük,9,Sütü olmama durumu
saimbeyli,9,Adana iline bağlı ilçelerden biri
sarahaten,9,"Açıkça, apaçık, açıktan açığa"
serbestçe,9,Hareketlerine dikkat etmeyen
sessizlik,9,"Ortalıkta gürültü olmama durumu, sükût"
statükocu,9,Süregelen durumu korumaya meyilli olan
tımarhane,9,Akıl hastanesi
tabiatsız,9,"Çirkin ve kaba şeylerden tedirgin olmayan, zevksiz (kimse)"
tellaklık,9,Tellağın yaptığı iş
tornistan,9,Geminin pervanesini ters yönde çevirme
troleybüs,9,"Şehir içi yollarda, bir hava hattından elektrik akımı alarak çalışan otobüs, telli otobüs, boynuzlu"
usturuplu,9,"Yerli yerinde, işlevine uygun bir biçimde"
vakanüvis,9,"""Osmanlı Devleti'nde zamanın olaylarını tespit etmek ve yazmakla görevli devlet tarihçisi"""
vasektomi,9,Kısırlaştırma
viranelik,9,Ev yıkıntıları bulunan yer
yayladağı,9,Hatay iline bağlı ilçelerden biri
yeşilyurt,9,Malatya iline bağlı ilçelerden biri
ademelması,10,Gırtlak çıkıntısı
antarktika,10,"""Güney Kutbu'ndaki kara bölgesi"""
basmakalıp,10,"Özgünlüğü olmayan, değişiklik göstermeyen, bilineni tekrarlayan, harcıâlem, klişe"
bedbahtlık,10,"Mutsuzluk, bahtsızlık"
bililtizam,10,"Bile bile, bilerek ve isteyerek"
ciğerdeldi,10,Kumaş üzerine küçük delikler açılarak yapılan işleme
defibratör,10,Yongaları liflerine ayrıştıran özel alet
demirperde,10,"İkinci Dünya Savaşı sonrası soğuk savaş döneminde, batılı ülkelerin kendilerini Doğu Bloku ülkelerinden ayıran sınıra ve bu ülkelere taktıkları ad"
developman,10,"Fotoğrafçılıkta kullanılan, kimyevi bir tür banyo maddesi"
efendibaba,10,"Bazı ailelerde çocukların babaları, gelinlerin kayınpederleri için kullandıkları saygı sözü"
elverişsiz,10,"Uygun olmayan, uygun gelmeyen"
filarmonik,10,Müzikseverlerin kurduğu dernek
fotosentez,10,Yeşil bitkilerin ışıkta basit birleşiklerinden karmaşık yapılı organik moleküller üretmesi
grekoromen,10,"Yüze, boğaza dokunmama, belden aşağısını tutmama, ayaklarla oyun yapmama vb. kuralları olan güreş türü"
hakkaniyet,10,"Hak ve adalete uygunluk, doğruluk, nasfet"
harmandalı,10,Ege bölgesinde oynanan bir tür zeybek oyunu
hayasızlık,10,"Utanmazlık, sıkılmazlık"
helenistik,10,"Büyük İskender'den sonraki Yunan sanatı, tarihi, kültürü ile ilgili olan"
herzevekil,10,Kendisini ilgilendirmeyen işlere karışan (kimse)
iltifatkar,10,"Güler yüz gösteren, hoş davranan, mültefit"
incecikten,10,Belli belirsiz bir biçimde
istanbulin,10,"Tanzimattan Meşrutiyete kadar Türkiye'de kullanılan, yakası kapalı bir tür erkek ceketi"
istismarcı,10,Birinin iyi niyetini kötüye kullanan (kimse)
karamürsel,10,Kocaeli iline bağlı ilçelerden biri
kemoterapi,10,Kimyasal tedavi
kooperatif,10,Ortaklarının gereksinimlerini uygun şartlarda elde etmelerini sağlamak amacıyla kurulan birlik
kriyoskopi,10,Tuzlu eriyiklerin donma yasalarını inceleyen fizik kolu
lüleburgaz,10,Kırklareli iline bağlı ilçelerden biri
lisansiyer,10,Üniversitede okuyan öğrenci
mütevellit,10,"Doğmuş, dünyaya gelmiş"
makrosefal,10,Başı anormal derecede büyük olan (kimse)
mavnacılık,10,Mavna işletmeciliği
meteliksiz,10,"Parası olmayan, züğürt"
mikrosefal,10,Yetersiz gelişme sonunda beyni ve kafatası küçük olan (kimse)
muhtemelen,10,"Umulur ki, beklenir ki, görünüşe bakılarak"
muvazeneli,10,"Dengeli, ölçülü"
nihayetsiz,10,"Sonsuz, sonu gelmez, bitip tükenmez"
ortakyaşar,10,Ortak yaşama durumunda bulunan (canlı)
radyoskopi,10,Bir organ veya cismin her türlü açıdan biçiminin ve hareketlerinin ışınlar altında incelenmesini sağlayan muayenesi
rezeksiyon,10,Sağlam kısımları korumak ve gerekiyorsa o kısımların bağlantısını yeniden kurmak suretiyle bir organın bir parçasını kesip çıkarmak için yapılan cerrahi müdahale
sakandırık,10,Baş giysilerinde çene bağı
sazendelik,10,"Çalgıcılık, saz sanatçılığı"
sibernetik,10,Güdüm bilimi
sismolojik,10,Deprem bilimsel
türkolojik,10,Türklük bilimi ile ilgili
tatlılıkla,10,"Tatlı dille, anlayışla, hoşgörü göstererek, iyilikle"
teberrüken,10,"Uğur sayarak, mutlu olsun diye"
tepegözler,10,"Birçok türü, önemli solucan türlerine ara konakçılık eden, duyargaları tek kollu, beşinci çift ayakları körelmiş kabuklular familyası"
trajikomik,10,Hem acıklı hem de güldürücü özelliği olan
turşuculuk,10,Turşunun işi
vakfıkebir,10,Trabzon iline bağlı ilçelerden biri
öküz,4,"Çift sürmekte, kağnı çekmekte kullanılan, etinden yararlanılan, iğdiş edilmiş erkek sığır"
öykü,4,Ayrıntılarıyla anlatılan olay
özel,4,"Yalnız bir kişiye, bir şeye ait veya ilişkin olan, spesiyal"
ücra,4,"Çok uçta, kenarda veya kıyıda köşede olan"
ışkı,4,"Deri, tahta kazımakta kullanılan, iki ucu saplı eğri bıçak"
şasi,4,Motorlu kara taşıtlarının iskelet bölümü
ağaç,4,"Meyve verebilen, gövdesi odun veya kereste olmaya elverişli bulunan ve uzun yıllar yaşayabilen bitki"
abus,4,Somurtkan (kimse)
akıl,4,"Düşünme, anlama ve kavrama gücü, us"
akor,4,Üç veya daha çok sesin bir arada tınlaması
arif,4,Çok anlayışlı ve sezgili (kimse)
atol,4,Mercan adası
bazı,4,"Birtakım, kimi"
blöf,4,İskambil oyunlarında elindeki kâğıtları olduğundan başka gösterme davranışı
borç,4,Geri verilmek üzere alınan veya ödenmesi gerekli para veya başka bir şey
cadı,4,Geceleri dolaşarak insanlara kötülük ettiğine inanılan hortlak
deni,4,"Alçak, kötü, kişiliksiz (kimse)"
ebru,4,"Kâğıt süslemeciliğinde kitre, kola vb. yapıştırıcılarla yoğunlaştırılmış su üzerine, neft yağı ile sulandırılmış yağlı boya damlatılarak yapılan ve kâğıda geçirilen süs"
ekşi,4,Sirke veya limon tadında olan
elem,4,"Acı, üzüntü, dert, keder"
enam,4,Yaratılmış bütün canlılar
esef,4,"Üzüntü, kaygı, tasa"
fors,4,"Devlet başkanının bulunduğu yerlere, amirallerin çalıştıkları kuruluşlara veya gemilere, generallerin garnizonlarına ve bu düzeydeki görevlilerin arabalarına çekilen üç veya dört köşeli bayrak"
göce,4,"Tarhana, bulgur yapmak için kullanılan kabuğu soyulmuş ve kırılmış buğday"
gürz,4,Silah olarak kullanılan ağır topuz
gato,4,"Pasta, çörek"
genç,4,"Yaşı ilerlememiş olan, ihtiyar karşıtı"
guaj,4,"Bir tür zamklı, mat sulu boya"
hamt,4,"""Tanrı'ya şükretme"""
ibra,4,"Aklama, temize çıkarma"
ifşa,4,"Gizli bir şeyi açığa çıkarma, yayma"
inşa,4,"Yapı kurma, yapı yapma, kurma"
juro,4,İkinci Çağın triyasla kretase arasında kalan dönemi
künk,4,"Pişmiş toprak veya betondan yapılmış kalın su borusu, büz"
kısa,4,"Boyu, uzunluğu az olan, uzun karşıtı"
kafi,4,"Yeterli, yetecek ölçüde olan"
kamu,4,Halk hizmeti gören devlet organlarının tümü
kaya,4,Büyük ve sert taş kütlesi
kuma,4,"Aynı erkekle evli olan kadınların birbirine göre adı, ortak"
loça,4,"Gemilerin baş bodoslamalarının her iki yanında, çıpayı içine alabilen ve güverteye açılan demir zincirin geçtiği delik"
müft,4,"Bedava, beleş"
naip,4,Tahtta hükümdar olmadığı zaman veya hükümdarın çocukluğu sırasında devleti yöneten kimse
neva,4,"Ses, ahenk, nağme"
obua,4,"Orkestrada yer alan çift kamışlı, tahtadan yapılmış üflemeli çalgı"
okka,4,"1,282 kilogram veya 400 dirhemlik ağırlık ölçüsü birimi, kıyye"
oluş,4,"Olma işi, vuku"
oval,4,"Yumurta biçiminde olan, yumurtamsı, söbe, beyzi"
ozon,4,"Molekülünde üç atom bulunan oksijenden oluşan, ağır kokulu, gaz durumundaki basit element (O3)"
puma,4,"Kedigillerden, uzunluğu yaklaşık 120, kuyruğu 70 santimetre, sırtı kahverengi, karnı beyaz, Amerika'da yaşayan bir tür memeli, Yeni Dünya aslanı, dağ aslanı (Feis concolor)"
raşi,4,Rüşvet veren kimse
rupi,4,"Hindistan, Mauritius, Nepal, Pakistan, Seyşeller ve Sri Lanka'da kullanılan para birimi"
saka,4,"Evlere, çeşmeden su taşımayı iş edinmiş olan kimse"
skeç,4,Güldürü niteliğinde kısa oyun
sofa,4,"Evlerde oda kapılarının açıldığı genişçe yer, hol"
stop,4,Telgraf ve telefonla olan haberleşmelerde cümleleri birbirinden ayırmak için kullanılan bir söz
sulp,4,"Bel kemiği, omurga"
taam,4,"Yemek, yiyecek"
ufak,4,Boyutları normalden küçük
ulaş,4,Sivas iline bağlı ilçelerden biri
urup,4,Arşının sekizde biri uzunluğundaki ölçü
vale,4,İskambil kâğıtlarında bacak
vefa,4,"Sevgiyi sürdürme, sevgi, dostluk bağlılığı"
yeis,4,"Umutsuzluktan doğan karamsarlık, üzüntü"
zaza,4,"""Ön Asya'da yaşayan bir topluluk ve bu topluluktan olan kimse"""
zoka,4,"Büyük balıkları tutmakta kullanılan, küçük balık biçiminde, ucu iğneli kurşun parçası"
çadır,5,"Keçe, deri, kıl dokuma, sık dokunmuş kalın bez veya plastik maddelerden yapılarak direklerle tutturulan, taşınabilir barınak, çerge, oba, otağ"
çancı,5,Çan yapan veya satan kimse
çarka,5,Osmanlı ordusunda öncü görevi
çavlı,5,Henüz ava alıştırılmamış doğan yavrusu
çengi,5,Çalgı eşliğinde oynamayı meslek edinmiş kadın
çevre,5,"Bir şeyin yakını, dolayı, etraf, periferi"
çoğul,5,"Çokluk, teklik karşıtı: Ordular. Geldik"
çolpa,5,Ayağı sakat olan
çuşka,5,"Acı biber, kırmızıbiber"
önsel,5,"Hiçbir denemeye dayanmayan ve akıl yordamıyla bulunup ortaya konan, apriori"
ündeş,5,Benzer sesle biten söz veya cümle
ığdır,5,"""Türkiye'nin Doğu Anadolu Bölgesi'nde yer alan illerinden biri"""
ıslah,5,"Düzeltme, iyileştirme"
şümul,5,"İçine alma, kaplama, kapsama"
şaban,5,"Ay takviminin sekizinci ayı, üç ayların ikincisi"
şamar,5,"Açık elle yüze vurulan tokat, beşkardeş"
şayia,5,"Yayılmış haber, yaygın söylenti, duyultu"
şirin,5,"Sevimli, cana yakın, tatlı, hoş"
adana,5,"""Türkiye'nin Akdeniz Bölgesi'nde yer alan illerinden biri"""
afşin,5,Kahramanmaraş iline bağlı ilçelerden biri
afyon,5,"Olgunlaşmamış haşhaş kapsüllerine yapılan çiziklerden sızan, güçlü bir zehir olmakla birlikte içinde morfin, kodein vb. uyuşturucular bulunan madde"
ahize,5,Telefonda seslerin duyulduğu ve iletildiği parça
ahval,5,"Durumlar, hâller, vaziyetler"
akıcı,5,Akma özelliği olan
aklan,5,"Sularını bir denize veya göle gönderen bölge, maile"
alaza,5,"Dökülen tohumlarla ertesi yıl kendiliğinden çıkan tahıl, soğan vb"
altın,5,"Atom sayısı 79, atom ağırlığı 196,9 olan, 1064 °C'de eriyen, kolay işlenen, yüksek değerli, paslanmaz element, zer (simgesi Au)"
arsız,5,"Utanması, sıkılması olmayan, yılışık, yüzsüz (kimse)"
astım,5,Bronşların daralmasından ileri gelen nefes darlığı
atari,5,Bilgisayarlarda basit programlarla düzenlenmiş bir oyun türü
aygıt,5,"Birçok parçadan yapılmış alet, cihaz"
aylık,5,"Birine, görevi karşılığı olarak veya geçimi için her ay ödenen para, maaş"
ayrım,5,"Ayırma işi, tefrik"
bölük,5,"Bir bütünden ayrılmış olan parça, kısım"
bıçık,5,Sel veya dere yatağı
badıç,5,"Bakla, fasulye, bezelye vb. taze sebzelerde, içinde tohumların sıralanmış bulunduğu kabuk, baklamsı meyve"
bahri,5,Denizle ilgili
bando,5,"Türlü üflemeli ve vurgulu çalgılardan oluşan ve genellikle geçit törenlerinde kullanılan mızıkacılar topluluğu veya takımı, mızıka"
bazik,5,Baz niteliği gösteren
bemol,5,Bir sesin yarım ton kalınlaştırılacağını gösteren nota işareti
bezik,5,"İki, üç veya dört kişi arasında 96 kâğıtla oynanan bir tür iskambil kâğıdı oyunu"
biner,5,Bin sayısının üleştirme sayı sıfatı
birim,5,Bir kümenin her elemanı
buçuk,5,... ve yarım
buket,5,Çiçek demeti
buton,5,Bazı aletleri çalıştırmaya yarayan düğme
ceket,5,"Erkeklerin ve kadınların giydiği, genellikle önden düğmeli, kalçayı örten, kollu üst giysisi"
cevap,5,"Bir soruya, bir isteğe, bir söz, bir davranış veya yazıya verilen karşılık, yanıt"
cihat,5,Din uğruna yapılan savaş
conta,5,"Geçirmezliği sağlamak için sıkıştırılmış iki yüzey arasına yerleştirilen, genellikle kauçuk ve kurşundan yapılan ince parça"
düğüm,5,"İplik, ip, halat vb. bükülebilir şeyleri kıvırıp kendi üzerine veya birbirine dolayarak yapılan boğum"
dürzü,5,Ağır hakaret ve küfür sözü
dadaş,5,Erkek kardeş
dalaş,5,"Kavga, gürültülü bağrışıp çağrışma"
damga,5,"Bir şeyin üzerine bir nişan, bir işaret basmaya yarayan araç"
datif,5,Yönelme durumu
delik,5,"Dar, küçük açıklık"
deniz,5,"Yer kabuğunun çukur bölümlerini kaplayan, birbiriyle bağlantılı, tuzlu su kütlesi"
derun,5,"İç, içeri, öz"
deyiş,5,"Deme, söyleme işi"
dilim,5,"Bir bütünden kesilmiş veya ayrılmış ince, yassı parça"
dokuz,5,Sekizden sonra gelen sayının adı
dulda,5,"Yağmur, güneş ve rüzgârın etkileyemediği gizli, kuytu yer, siper"
elhak,5,"Gerçekten, hiç şüphesiz, doğrusu"
emval,5,"Mallar, para ile alınan şeyler"
erkek,5,"Yetişkin adam, bay, er kişi"
esbap,5,"Sebepler, nedenler"
esrar,5,"Gizler, sırlar"
evren,5,"Gök varlıklarının bütünü, kâinat, cihan, âlem, kozmos"
fünye,5,Barut vb. patlayıcı maddeleri ateşlemek için kullanılan kapsül
fırka,5,İnsan topluluğu
fatsa,5,Ordu iline bağlı ilçelerden biri
ferih,5,"Çok sevinçli, neşeli"
fetva,5,"İslam hukuku ile ilgili bir sorunun dinî hukuk kurallarına göre çözümünü açıklayan, şeyhülislam veya müftü tarafından verilebilen belge"
frape,5,"Buzlu veya dondurulmuş olarak sunulan içki, meşrubat"
göcen,5,Tavşan yavrusu
gölge,5,Saydam olmayan bir cisim tarafından ışığın engellenmesiyle ışıklı yerde oluşan karanlık
görev,5,Bir nesne veya bir kimsenin yaptığı iş
güney,5,"Solunu doğuya, sağını batıya veren kimsenin tam karşısına düşen yön, dört ana yönden biri, cenup, kuzey karşıtı"
gabin,5,"Alışverişte satın alınan mala ödenen karşılığın, malın değerinden çok fazla olması, alışverişte hile yapma"
galiz,5,Kaba ve çirkin
gazap,5,"Öfke, kızgınlık, hiddet"
gelin,5,"Evlenmek için hazırlanmış, süslenmiş kız veya yeni evlenmiş kadın"
geviş,5,Bazı hayvanların yutmuş olduğu yiyeceği ağzına getirip yeniden çiğnemesi
gulet,5,"İki direkli, yelkenli savaş gemisi"
hüzme,5,Işık değneği
hamur,5,Unun su veya başka sıvılarla yoğrulmuş durumu
hasar,5,"Herhangi bir olayın yol açtığı kırılma, dökülme, yıkılma gibi zarar"
hatıl,5,"Ağırlığı yatay olarak dağıtmak ve duvarların düşey doğrultudaki çatlamalarını önlemek için yatay olarak boydan boya yerleştirilen ahşap, tuğla veya beton bağlama ögesi"
havas,5,"Nitelikler, özellikler"
hayıf,5,"Haksızlık, insafsızlık"
hayta,5,Osmanlıların ilk dönemlerinde eyalet askerlerinin uç boylarında görevli sınıflarından biri
hedik,5,"Kaynatılmış buğday, bulgur, mısır vb. şeyler"
hemze,5,"Gırtlakta, ses tellerinin birbirine yapışması sonucu havanın akışını birdenbire engellemesiyle oluşan ve bir kesinti izlenimi veren ünsüz"
hilye,5,"""Hz. Muhammed'in dış görünüşünü ve niteliklerini anlatan manzum ve mensur eser"""
hizip,5,"Bölük, kısım"
hulus,5,Gönül temizliği
ifrat,5,"Herhangi bir konuda çok ileri gitme, ölçüyü aşma, aşırı davranma, taşkınlık, tefrit karşıtı"
ihraç,5,"Çıkarma, dışarıya atma"
ilzam,5,"Cevap veremez duruma getirme, susturma"
imsak,5,Oruca başlama zamanı
irşat,5,"Doğru yolu gösterme, uyarma"
ispat,5,"Tanıt ve kanıt göstererek bir şeyin gerçek yönünü ortaya çıkarma, kanıtlama, tanıtlama, tanıt"
itaat,5,"Söz dinleme, boyun eğme, buyruğa uyma"
ivesi,5,"Genellikle Güneydoğu Anadolu'da yetiştirilen, başı kahverengi, kirli sarı veya siyah olan, vücudu beyaz, yapağısı kaba ve karışık olan, süt verimi yüksek bir tür koyun"
izmir,5,"""Türkiye'nin Ege Bölgesi'nde yer alan illerinden biri"""
jikle,5,Motorlu taşıtların yüksek devirde çalışması için fazla benzin akışını sağlayan alet
köpük,5,"Sabun, deterjan vb.nin suda erimesinden oluşan beyaz kabarcık"
küçük,5,"Boyutları, benzerlerininkinden daha ufak olan, mikro, büyük karşıtı"
külli,5,Bütüne ve genele ilişkin
küskü,5,"Taşa veya duvara delik açmak için kullanılan uzun, ağır ve bir ucu sivri demir"
kıdem,5,Bir görevde rütbece eskilik
kısır,5,"Üreme imkânı olmayan, döl vermeyen (insan ve hayvan)"
kıvam,5,"Sıvılarda koyuluk, yoğunluk"
kağnı,5,"İki veya dört tekerlekli, dingili tekerlekle birlikte dönen öküz arabası"
kabin,5,"Küçük, özel bölme"
kahır,5,"Yok etme, ezme, perişan etme, mahvetme"
kakım,5,"Sansargillerden, yazın esmer kırmızı, kışın beyaz renkli kürkü değerli, etçil hayvan, as (I), ermin (Mustela erminea)"
kalan,5,Kalma işini yapan
kaniş,5,"Uzun, kıvırcık tüylü bir cins köpek"
kasıt,5,"Amaç, istek, maksat"
kaval,5,"Genellikle kamıştan yapılan, daha çok çobanların çaldığı, yumuşak sesli, üflemeli bir çalgı"
kavun,5,"Kabakgillerden, sürüngen gövdeli, iri meyveli bir bitki (Cucum)"
kebze,5,Kürek kemiği
kelep,5,Büyük iplik çilesi
kemre,5,"Gübre, tezek"
kerem,5,"Soyluluk, ululuk, büyüklük, asalet"
kevel,5,Kuzu veya koyun postundan yapılmış kürk
klapa,5,Yakanın göğse doğru inen devrik bölümü
komar,5,"Kuzey Anadolu dağlarında yetişen, 3-5 metre boyunda, kışın yapraklarını dökmeyen, iri ve mor çiçekleri olan bir ağaç (Hododendron ponticum)"
konur,5,"Esmer, açık kestane renginde olan"
koral,5,Koro için yazılmış dinî ezgi
koyun,5,"Geviş getirenlerden, eti, sütü, yapağısı ve derisi için yetiştirilen evcil hayvan (Ovis aries)"
kroki,5,Bir konu veya nesnenin başlıca özelliklerini yansıtacak biçimde hazırlanmış taslağı
kubbe,5,"Yarım küre biçiminde olan ve yapıyı örten dam, kümbet"
kulaç,5,Gerilerek açılmış iki kolun parmak uçları arasındaki uzaklık
kumuk,5,"""Dağıstan'da yaşayan bir Türk boyu ve bu boydan olan kimse"""
kurna,5,"Hamam ve banyolarda musluk altında bulunan, içinde su biriktirilen, yuvarlak, mermer, taş veya plastik tekne"
lazer,5,"Çok güçlü pırıltılar oluşturan, değişik alanlarda kullanılan ışık kaynağı"
liman,5,"Gemilerin barınmalarına, yük alıp boşaltmalarına, yolcu indirip bindirmelerine yarayan doğal veya yapay sığınak"
livar,5,Avlanan balıkları canlı olarak saklamak için ağzı içine doğru konik örülmüş sepet
longa,5,Türk müziğinde yörük özellik taşıyan oyun havası
müdür,5,"İdare eden, yöneten"
mıcır,5,"Yol yapımında kullanılan taş kırıntısı, mucur"
maada,5,"-den başka, gayrı"
madik,5,Miskete fiske vurarak oynanan zıpzıp oyunu
mahur,5,Klasik Türk müziğinde bir makam
malul,5,Sakat (kimse)
maruf,5,"Herkesçe bilinen, tanınan, belli, sanlı"
mastı,5,"Kulakları uzun ve düşük, bacakları kısa, bodur bir köpek cinsi"
merak,5,Bir şeyi anlamak veya öğrenmek için duyulan istek
mesai,5,"Çalışma, emek"
meyil,5,"Eğiklik, eğim, akıntı"
milis,5,Savaş sırasında orduya yardımcı olarak toplanan silahlı halk gücü
miyar,5,"Değerli madenlerde yasanın istediği ağırlık, saflık ve değer derecesini gösteren ölçü"
mucuk,5,Bir tür küçük sinek
musır,5,"Bir söz veya düşüncede direnen, ayak direyen (kimse)"
naçiz,5,"Değersiz, önemsiz"
nalan,5,"İnleyici, inleyen"
nasıl,5,"Bir işin ne biçimde, hangi yolla olduğunu belirtmek için kullanılan bir söz"
neşet,5,"Çıkma, ileri gelme"
neden,5,Bir olayı doğuran başka bir olayı sormak için kullanılan bir söz; niçin
neyse,5,"""""Önemi yok, olan oldu"""" anlamında kullanılan bir söz"
nihai,5,"İşi sona erdiren, işi kesen, son, sonuncu"
nohut,5,"Baklagillerden, ana yurdu Akdeniz kıyıları olan, birleşik telek yapraklı, çiçekleri sarımtırak renkte, tanesi baklamsı bir bitki (Cicer arietinum)"
numen,5,"Nesnenin kendisi, görüngü karşıtı"
ofset,5,"Kalıp izlerini önce kauçuğa, kauçuktan da kâğıda geçirmeye yarayan çift kopyalı baskı yöntemi"
orkit,5,Er bezlerinin iltihaplanıp şişmesi
oynak,5,"Kımıldayan, yerinde sağlam durmayan, hareketli"
pafta,5,Bir bölgenin kadastro durumunu gösteren değişik malzemeler üzerine yapılmış parselleme çizgilerinin bütünü
palet,5,Ressamların boyaları üzerine dizerek fırça ile karıştırdıkları elde tutulan levha
pasaj,5,"İçinde dükkânlar bulunan, üzeri kapalı veya açık çarşı"
pense,5,Çeşitli biçim ve büyüklükte maşa veya kıskaç
pesüs,5,İçinde yağ yakılan toprak kandil
pigme,5,Boy ortalaması 150 santimetrenin altında olan Afrika kökenli bir zenci topluluğun bireyi
ponje,5,"Düz, ince ve sık dokunmuş bir ipekli türü"
poyra,5,"Tekerleğin ortasındaki parmakların ve dingilin geçirildiği yuvarlak kısım, göbek"
rafit,5,"Bazı hayvan ve bitki hücrelerinde bulunan, iğne biçiminde billur madde"
randa,5,Gemilerin mizana direğinin gerisindeki yelken
recep,5,"Ay takviminin yedinci ayı, üç ayların birincisi"
rekat,5,"Namazda bir kıyam, bir rükû ve iki secdeden oluşan bölüm"
resif,5,Su düzeyindeki sıra kayalar
robot,5,Belirli bir işi yerine getirmek için manyetizma ile kendisine çeşitli işler yaptırılabilen otomatik araç
rumen,5,"Romanya halkından olan kimse, Romanyalı"
sölom,5,Orta derinin iki tabakası arasında bulunan ve oğulcukta genel vücut boşluğunu oluşturan oyuk
sığla,5,Günlük ağacı
samba,5,Bir çeşit Brezilya dansı
sanat,5,"Bir duygu, tasarı, güzellik vb.nin anlatımında kullanılan yöntemlerin tamamı veya bu anlatım sonucunda ortaya çıkan üstün yaratıcılık"
savan,5,Pamuk ipliğinden yapılan kalınca kilim
sayım,5,"Sayma işi, tadat"
sebat,5,"Sözünden veya kararlarından dönmeme, bir işi sonuna değin sürdürme, direşme"
sedye,5,"Hasta veya yaralı taşımaya yarayan katlanabilir hasta yatağı, teskere"
sekiz,5,Yediden sonra gelen sayının adı
senit,5,Hamur tahtası
seren,5,Yelkenli gemilerde üzerine dört köşe yelken açmak ve işaret kaldırmak için direğe yatay olarak bağlanan gönder
setir,5,"Bir şeyi örtme, gizleme"
siirt,5,"""Türkiye'nin Güneydoğu Anadolu Bölgesi'nde yer alan illerinden biri"""
siper,5,"Korunulacak, arkasına, altına veya içine girerek saklanılacak yer"
sivas,5,"""Türkiye'nin İç Anadolu Bölgesi'nde yer alan illerinden biri"""
sorit,5,Öncül sayısı ikiden çok olan tasımsal çıkarım
soylu,5,"Doğuştan veya hükümdar buyruğuyla, bazı ayrıcalıklara sahip olan ve özel unvanlar taşıyan (kimse), asaletli, asil, kerim"
sucul,5,"Suyu seven, suya düşkün"
tınaz,5,Dövülerek savrulmaya hazırlanan ekin yığını
taşra,5,"Bir ülkenin başkenti veya en önemli şehirleri dışındaki yerlerin hepsi, dışarlık"
tahin,5,Öğütülmüş susamın koyu sıvı durumu
takim,5,"Verimsiz duruma getirme, sonuçsuz bırakma, kısırlaştırma"
taraf,5,"Ön, arka, sağ, sol, üst, alt vb. yanların her biri"
tasdi,5,"Can sıkma, baş ağrıtma, tedirgin etme"
tekin,5,"Boş, içinde kimse bulunmayan"
telef,5,"Hayvanı yok etme, öldürme"
temin,5,"Korkusunu giderme, inanç verme"
terek,5,Evlerin veya dükkânların yüksekçe yerinde bulunan raf
tesri,5,"Çabuklaştırma, hızlandırma"
teyze,5,"Annenin kız kardeşi, ana yarısı"
tiran,5,"Eski Yunan'da siyasal gücü zorla ele geçiren, onu kötüye kullanan kimse"
tokyo,5,Genellikle plastikten yapılmış bir terlik türü
topçu,5,"Topların kullanılışı, bakımı üzerine yetiştirilen asker sınıfı"
tosun,5,Danalıktan yeni çıkmış genç boğa
tulum,5,"Bazı yiyecek ve içecekler için koruyucu kap olarak kullanılan, önü yarılmadan bütün olarak yüzülmüş hayvan derisi"
tutar,5,Nicelik bakımından bir şeyin bütünü
tuzak,5,Kuş veya yaban hayvanlarını yakalamaya yarayan araç veya düzenek
uçkur,5,"Şalvarı bele bağlamak veya torba, kese vb. şeylerin ağzını büzmek için bunlara geçirilen bağ"
vacip,5,İslam dinine göre yapılması gerekli olan
vakar,5,Ağırbaşlılık
virüs,5,"Hastalık yapıcı, bakterilerden daha küçük, yaşamak için bir başka hücrenin içine girmek zorunda olan ve ancak elektron mikroskobunda görülebilen parazit"
vokal,5,Sesle ilgili
yüsrü,5,Bazı ince işlerin yapımında kullanılan siyah bir ağaç ve bu ağacın kökü
yağır,5,"Sırt, arka, iki kürek arası"
yaşlı,5,"Yaşı ilerlemiş, kocamış, ihtiyar (kimse)"
yalan,5,"Doğru olmayan, gerçeğe uymayan söz, kıtır"
yatım,5,Gemi direklerinin başa veya kıça doğru olan eğimi
yudum,5,Sıvı içiminde ağza alınan miktar
zühul,5,"İş çokluğu veya dalgınlık sebebiyle yanılma, geciktirme, ihmal etme"
zamir,5,"Kişi, dönüşlülük, gösterme, soru ve belirsizlik kavramları vererek varlıkların yerini tutan söz, adıl"
zecri,5,"Zorlayıcı, zorlayan, yasaklayan"
zerde,5,Safranla renk ve koku verilen bir çeşit şekerli pirinç peltesi
zinde,5,"Dinç, canlı, diri, sağlam"
çandır,6,"Karışık, melez"
çeltik,6,Kabuğu ayıklanmamış pirinç
çirkef,6,Pis ve bulanık su
öglena,6,"Tatlı sularda yaşayan, kamçı biçimindeki uzantısı ile hareket eden mekik biçimindeki bir hücreli"
üçüncü,6,"Üç sayısının sıra sıfatı, sırada ikinciden sonra gelen"
şövale,6,Ressam sehpası
şırnak,6,"""Türkiye'nin Güneydoğu Anadolu Bölgesi'nde yer alan illerinden biri"""
şahika,6,"Doruk, zirve"
şantaj,6,"Herhangi bir çıkar sağlamak amacıyla bir kimseyi, kendisiyle ilgili lekeleyici, gözden düşürücü bir haberi yayma veya açığa çıkarma tehdidiyle korkutma"
şeklen,6,"Biçim bakımından, biçim yönünden"
şimşek,6,"Bir bulutun tabanı ile yer arasında, iki bulut arasında veya bir bulut içinde elektrik boşalırken oluşan kırık çizgi biçimindeki geçici ışık, balkır, çakım, çakın, yalabık, yıldırak"
şiveli,6,"Nazlı, edalı"
acente,6,Bir kuruluşun yaptığı işi onun adına kazanç karşılığında yürüten daha küçük kuruluş
